Ids,Labels,token,year,month,date,hour
2e69c5a4c_2020-11-15_14,True,2e69c5a4c,2020,11,15,14
2e698d7bc_2020-09-05_13,True,2e698d7bc,2020,09,05,13
2e68e651c_2020-11-01_15,False,2e68e651c,2020,11,01,15
2e698b96c_2020-11-10_16,False,2e698b96c,2020,11,10,16
2e699287c_2020-10-19_18,False,2e699287c,2020,10,19,18
2e68e67fc_2020-11-13_17,True,2e68e67fc,2020,11,13,17
2e69e884c_2020-09-05_13,True,2e69e884c,2020,09,05,13
2e68e5cfc_2020-09-05_15,True,2e68e5cfc,2020,09,05,15
2e68e665c_2020-10-23_10,True,2e68e665c,2020,10,23,10
2e68e65b4_2020-10-04_14,True,2e68e65b4,2020,10,04,14
2e698c53c_2020-11-05_16,False,2e698c53c,2020,11,05,16
2e69e8844_2020-10-27_13,True,2e69e8844,2020,10,27,13
2e698ec74_2020-10-22_18,True,2e698ec74,2020,10,22,18
2e68e6424_2020-11-14_11,True,2e68e6424,2020,11,14,11
2e698541c_2020-10-07_14,False,2e698541c,2020,10,07,14
2e68e7c8c_2020-10-27_18,False,2e68e7c8c,2020,10,27,18
2e68e814c_2020-10-23_9,True,2e68e814c,2020,10,23,9
2e698fe74_2020-09-14_8,True,2e698fe74,2020,09,14,8
2e68e64e4_2020-09-01_9,False,2e68e64e4,2020,09,01,9
2e68e8994_2020-10-29_10,False,2e68e8994,2020,10,29,10
2e69c4884_2020-09-05_13,True,2e69c4884,2020,09,05,13
2e698e49c_2020-09-11_14,True,2e698e49c,2020,09,11,14
2e68e89ac_2020-09-29_9,False,2e68e89ac,2020,09,29,9
2e69e924c_2020-11-14_10,True,2e69e924c,2020,11,14,10
2e68e62f4_2020-09-09_22,False,2e68e62f4,2020,09,09,22
2e698c7ac_2020-10-20_6,False,2e698c7ac,2020,10,20,6
2e68e81c4_2020-09-16_7,False,2e68e81c4,2020,09,16,7
2e6992804_2020-10-28_16,True,2e6992804,2020,10,28,16
2e699082c_2020-10-31_18,True,2e699082c,2020,10,31,18
2e68e6434_2020-10-29_15,True,2e68e6434,2020,10,29,15
2e68e869c_2020-10-22_16,True,2e68e869c,2020,10,22,16
2e69920ac_2020-10-02_20,False,2e69920ac,2020,10,02,20
2e698c53c_2020-09-02_18,False,2e698c53c,2020,09,02,18
2e68e14bc_2020-11-08_10,True,2e68e14bc,2020,11,08,10
2e68e7a9c_2020-10-29_13,True,2e68e7a9c,2020,10,29,13
2e69e920c_2020-10-31_20,True,2e69e920c,2020,10,31,20
2e6989204_2020-11-10_8,False,2e6989204,2020,11,10,8
2e69f2b34_2020-09-16_8,True,2e69f2b34,2020,09,16,8
2e68e794c_2020-10-27_16,True,2e68e794c,2020,10,27,16
2e68e6d6c_2020-10-30_14,True,2e68e6d6c,2020,10,30,14
2e68e6f14_2020-10-23_14,True,2e68e6f14,2020,10,23,14
2e6992f54_2020-11-16_7,True,2e6992f54,2020,11,16,7
2e69e8e94_2020-10-10_16,False,2e69e8e94,2020,10,10,16
2e68e148c_2020-10-05_13,False,2e68e148c,2020,10,05,13
2e69c5fac_2020-10-15_19,True,2e69c5fac,2020,10,15,19
2e68e625c_2020-10-17_16,True,2e68e625c,2020,10,17,16
2e698d7fc_2020-11-11_17,True,2e698d7fc,2020,11,11,17
2e68e86a4_2020-11-02_9,False,2e68e86a4,2020,11,02,9
2e698ebac_2020-11-01_14,True,2e698ebac,2020,11,01,14
2e68e7c34_2020-10-10_17,True,2e68e7c34,2020,10,10,17
2e69ee50c_2020-10-12_13,True,2e69ee50c,2020,10,12,13
2e698e64c_2020-11-10_14,True,2e698e64c,2020,11,10,14
2e69e8e9c_2020-11-04_13,True,2e69e8e9c,2020,11,04,13
2e6992134_2020-10-23_11,True,2e6992134,2020,10,23,11
2e68e877c_2020-11-10_19,True,2e68e877c,2020,11,10,19
2e6985174_2020-10-13_10,True,2e6985174,2020,10,13,10
2e699a9a4_2020-10-05_15,True,2e699a9a4,2020,10,05,15
2e68e64fc_2020-11-22_13,False,2e68e64fc,2020,11,22,13
2e6984f84_2020-09-14_17,True,2e6984f84,2020,09,14,17
2e68e635c_2020-11-02_14,True,2e68e635c,2020,11,02,14
2e69ec3dc_2020-11-12_8,True,2e69ec3dc,2020,11,12,8
2e68e64ec_2020-10-12_13,False,2e68e64ec,2020,10,12,13
2e698fb24_2020-10-31_18,False,2e698fb24,2020,10,31,18
2e699354c_2020-10-31_18,True,2e699354c,2020,10,31,18
2e69c5e9c_2020-10-31_17,True,2e69c5e9c,2020,10,31,17
2e698cf94_2020-11-01_13,True,2e698cf94,2020,11,01,13
2e698ebd4_2020-11-07_10,True,2e698ebd4,2020,11,07,10
2e68e637c_2020-09-24_11,False,2e68e637c,2020,09,24,11
2e69ef24c_2020-11-22_3,True,2e69ef24c,2020,11,22,3
2e69c419c_2020-11-13_11,True,2e69c419c,2020,11,13,11
2e6999fac_2020-10-05_10,False,2e6999fac,2020,10,05,10
2e68e85dc_2020-09-08_17,False,2e68e85dc,2020,09,08,17
2e69c5e3c_2020-10-29_14,True,2e69c5e3c,2020,10,29,14
2e69c47d4_2020-11-12_19,False,2e69c47d4,2020,11,12,19
2e69ec7e4_2020-10-27_18,False,2e69ec7e4,2020,10,27,18
2e68e6874_2020-10-16_17,True,2e68e6874,2020,10,16,17
2e699b92c_2020-11-09_7,True,2e699b92c,2020,11,09,7
2e68c2adc_2020-10-30_18,True,2e68c2adc,2020,10,30,18
2e6992cf4_2020-11-05_17,False,2e6992cf4,2020,11,05,17
2e6992384_2020-11-13_16,True,2e6992384,2020,11,13,16
2e69c4194_2020-11-09_19,True,2e69c4194,2020,11,09,19
2e69c48d4_2020-11-03_13,True,2e69c48d4,2020,11,03,13
2e69c5dc4_2020-10-18_13,True,2e69c5dc4,2020,10,18,13
2e698d7ac_2020-11-20_20,True,2e698d7ac,2020,11,20,20
2e69c5c24_2020-10-11_14,True,2e69c5c24,2020,10,11,14
2e68e6f6c_2020-09-06_14,False,2e68e6f6c,2020,09,06,14
2e698f96c_2020-10-15_8,True,2e698f96c,2020,10,15,8
2e68e7cf4_2020-10-29_18,True,2e68e7cf4,2020,10,29,18
2e68e618c_2020-11-08_12,False,2e68e618c,2020,11,08,12
2e68e64c4_2020-09-22_9,False,2e68e64c4,2020,09,22,9
2e69f2b34_2020-10-30_17,True,2e69f2b34,2020,10,30,17
2e69e9444_2020-09-26_16,True,2e69e9444,2020,09,26,16
2e69c6724_2020-11-14_6,False,2e69c6724,2020,11,14,6
2e698d7bc_2020-09-07_17,True,2e698d7bc,2020,09,07,17
2e6992d04_2020-11-02_17,False,2e6992d04,2020,11,02,17
2e68e6b5c_2020-10-10_13,True,2e68e6b5c,2020,10,10,13
2e69e8e7c_2020-11-04_13,True,2e69e8e7c,2020,11,04,13
2e69e93a4_2020-10-21_7,True,2e69e93a4,2020,10,21,7
2e698edcc_2020-10-02_19,True,2e698edcc,2020,10,02,19
2e69e93a4_2020-11-02_8,False,2e69e93a4,2020,11,02,8
2e68e8994_2020-09-02_9,False,2e68e8994,2020,09,02,9
2e698d86c_2020-09-11_19,True,2e698d86c,2020,09,11,19
2e698d644_2020-10-19_16,True,2e698d644,2020,10,19,16
2e68e64e4_2020-10-24_15,True,2e68e64e4,2020,10,24,15
2e68e891c_2020-10-06_11,False,2e68e891c,2020,10,06,11
2e699237c_2020-09-03_15,False,2e699237c,2020,09,03,15
2e68e7d64_2020-09-22_17,True,2e68e7d64,2020,09,22,17
2e68dd60c_2020-10-01_19,False,2e68dd60c,2020,10,01,19
2e69eb794_2020-10-06_16,True,2e69eb794,2020,10,06,16
2e68e5cc4_2020-10-30_14,True,2e68e5cc4,2020,10,30,14
2e699a9d4_2020-11-19_16,False,2e699a9d4,2020,11,19,16
2e68e6484_2020-09-26_2,False,2e68e6484,2020,09,26,2
2e698d814_2020-09-04_18,True,2e698d814,2020,09,04,18
2e698c6dc_2020-11-02_18,True,2e698c6dc,2020,11,02,18
2e69e8ea4_2020-09-06_19,True,2e69e8ea4,2020,09,06,19
2e698d024_2020-10-09_19,True,2e698d024,2020,10,09,19
2e698e59c_2020-09-11_21,False,2e698e59c,2020,09,11,21
2e69e87dc_2020-10-05_17,True,2e69e87dc,2020,10,05,17
2e698c33c_2020-11-19_17,True,2e698c33c,2020,11,19,17
2e69c4654_2020-10-03_11,True,2e69c4654,2020,10,03,11
2e68e14a4_2020-11-21_15,True,2e68e14a4,2020,11,21,15
2e698c324_2020-11-17_7,False,2e698c324,2020,11,17,7
2e69c4ec4_2020-10-06_17,False,2e69c4ec4,2020,10,06,17
2e68e8114_2020-11-07_16,False,2e68e8114,2020,11,07,16
2e69e8e84_2020-09-27_15,True,2e69e8e84,2020,09,27,15
2e698cf94_2020-11-07_13,True,2e698cf94,2020,11,07,13
2e699af1c_2020-10-12_17,True,2e699af1c,2020,10,12,17
2e698fb1c_2020-11-06_14,False,2e698fb1c,2020,11,06,14
2e68e7204_2020-11-07_13,True,2e68e7204,2020,11,07,13
2e69ee454_2020-10-18_10,False,2e69ee454,2020,10,18,10
2e68e6434_2020-10-30_15,True,2e68e6434,2020,10,30,15
2e68e8934_2020-09-15_17,False,2e68e8934,2020,09,15,17
2e69e926c_2020-10-31_11,True,2e69e926c,2020,10,31,11
2e698dc64_2020-10-04_21,False,2e698dc64,2020,10,04,21
2e68e672c_2020-10-20_13,False,2e68e672c,2020,10,20,13
2e68e665c_2020-10-21_14,True,2e68e665c,2020,10,21,14
2e6992d0c_2020-11-09_17,True,2e6992d0c,2020,11,09,17
2e68e83a4_2020-09-05_11,False,2e68e83a4,2020,09,05,11
2e698c1e4_2020-10-01_18,True,2e698c1e4,2020,10,01,18
2e68e67dc_2020-10-25_18,True,2e68e67dc,2020,10,25,18
2e68e720c_2020-10-18_14,True,2e68e720c,2020,10,18,14
2e68e6ee4_2020-10-24_17,True,2e68e6ee4,2020,10,24,17
2e68e86cc_2020-10-10_10,True,2e68e86cc,2020,10,10,10
2e68e6604_2020-11-14_16,False,2e68e6604,2020,11,14,16
2e68e64fc_2020-10-15_15,True,2e68e64fc,2020,10,15,15
2e68e7cf4_2020-09-12_14,True,2e68e7cf4,2020,09,12,14
2e68e86a4_2020-11-03_17,True,2e68e86a4,2020,11,03,17
2e68e64d4_2020-10-27_14,False,2e68e64d4,2020,10,27,14
2e68e8f34_2020-10-16_17,True,2e68e8f34,2020,10,16,17
2e68e665c_2020-10-20_12,True,2e68e665c,2020,10,20,12
2e6991d64_2020-11-04_12,False,2e6991d64,2020,11,04,12
2e69e87dc_2020-09-28_12,True,2e69e87dc,2020,09,28,12
2e68e6434_2020-11-07_19,True,2e68e6434,2020,11,07,19
2e69e8e04_2020-11-02_17,False,2e69e8e04,2020,11,02,17
2e68e8aac_2020-10-24_13,True,2e68e8aac,2020,10,24,13
2e6992da4_2020-10-19_16,True,2e6992da4,2020,10,19,16
2e68e624c_2020-09-22_21,False,2e68e624c,2020,09,22,21
2e69e946c_2020-10-23_14,True,2e69e946c,2020,10,23,14
2e68e86b4_2020-10-24_16,True,2e68e86b4,2020,10,24,16
2e69e8864_2020-10-18_20,True,2e69e8864,2020,10,18,20
2e69ef47c_2020-11-07_17,True,2e69ef47c,2020,11,07,17
2e699a6b4_2020-09-07_17,True,2e699a6b4,2020,09,07,17
2e698b97c_2020-10-06_7,True,2e698b97c,2020,10,06,7
2e68e6d04_2020-10-31_11,True,2e68e6d04,2020,10,31,11
2e698fe64_2020-11-03_18,False,2e698fe64,2020,11,03,18
2e68c2624_2020-10-08_16,False,2e68c2624,2020,10,08,16
2e68e6564_2020-11-22_13,True,2e68e6564,2020,11,22,13
2e698c8bc_2020-10-07_9,True,2e698c8bc,2020,10,07,9
2e68e89ec_2020-09-18_21,False,2e68e89ec,2020,09,18,21
2e69eb7f4_2020-10-09_19,True,2e69eb7f4,2020,10,09,19
2e68e647c_2020-10-24_10,False,2e68e647c,2020,10,24,10
2e69e8e7c_2020-09-20_15,True,2e69e8e7c,2020,09,20,15
2e68e899c_2020-09-30_21,False,2e68e899c,2020,09,30,21
2e68e894c_2020-11-20_15,False,2e68e894c,2020,11,20,15
2e69ea68c_2020-09-12_16,True,2e69ea68c,2020,09,12,16
2e68e8644_2020-10-02_14,True,2e68e8644,2020,10,02,14
2e6992bc4_2020-11-05_16,True,2e6992bc4,2020,11,05,16
2e698ffa4_2020-09-14_10,True,2e698ffa4,2020,09,14,10
2e68e86b4_2020-10-30_18,True,2e68e86b4,2020,10,30,18
2e69c48d4_2020-10-02_20,True,2e69c48d4,2020,10,02,20
2e68e8ed4_2020-09-03_15,False,2e68e8ed4,2020,09,03,15
2e69c41d4_2020-09-28_18,False,2e69c41d4,2020,09,28,18
2e68e6e04_2020-11-15_15,True,2e68e6e04,2020,11,15,15
2e68e8d24_2020-09-07_18,True,2e68e8d24,2020,09,07,18
2e68e7c94_2020-10-10_15,True,2e68e7c94,2020,10,10,15
2e68e6004_2020-11-09_9,False,2e68e6004,2020,11,09,9
2e69eb31c_2020-11-07_16,False,2e69eb31c,2020,11,07,16
2e69927f4_2020-10-25_11,False,2e69927f4,2020,10,25,11
2e699238c_2020-11-02_10,False,2e699238c,2020,11,02,10
2e698e374_2020-11-22_16,True,2e698e374,2020,11,22,16
2e69c607c_2020-10-04_15,False,2e69c607c,2020,10,04,15
2e68e6024_2020-10-05_16,False,2e68e6024,2020,10,05,16
2e68e668c_2020-11-09_17,True,2e68e668c,2020,11,09,17
2e6993514_2020-09-15_7,True,2e6993514,2020,09,15,7
2e69ebf7c_2020-11-09_18,True,2e69ebf7c,2020,11,09,18
2e69e8e84_2020-11-21_18,True,2e69e8e84,2020,11,21,18
2e68e816c_2020-09-10_6,False,2e68e816c,2020,09,10,6
2e68e6484_2020-10-13_2,False,2e68e6484,2020,10,13,2
2e698fb1c_2020-11-16_19,False,2e698fb1c,2020,11,16,19
2e698c844_2020-10-08_17,False,2e698c844,2020,10,08,17
2e68e8474_2020-11-18_19,False,2e68e8474,2020,11,18,19
2e6991a7c_2020-11-06_18,False,2e6991a7c,2020,11,06,18
2e68e8664_2020-10-14_18,True,2e68e8664,2020,10,14,18
2e69e9384_2020-10-29_11,True,2e69e9384,2020,10,29,11
2e68e78ac_2020-09-07_17,True,2e68e78ac,2020,09,07,17
2e698dc74_2020-09-20_16,True,2e698dc74,2020,09,20,16
2e698eba4_2020-11-04_8,True,2e698eba4,2020,11,04,8
2e69e962c_2020-11-21_17,False,2e69e962c,2020,11,21,17
2e69c8bac_2020-10-29_17,False,2e69c8bac,2020,10,29,17
2e68e8144_2020-11-02_17,True,2e68e8144,2020,11,02,17
2e698d7a4_2020-10-09_14,False,2e698d7a4,2020,10,09,14
2e69c4164_2020-10-20_16,True,2e69c4164,2020,10,20,16
2e69eea5c_2020-10-21_7,True,2e69eea5c,2020,10,21,7
2e6992164_2020-09-05_11,True,2e6992164,2020,09,05,11
2e698d014_2020-11-02_7,True,2e698d014,2020,11,02,7
2e68e7d0c_2020-11-03_14,True,2e68e7d0c,2020,11,03,14
2e699214c_2020-09-15_15,False,2e699214c,2020,09,15,15
2e698ec74_2020-09-09_10,True,2e698ec74,2020,09,09,10
2e68e659c_2020-11-15_13,True,2e68e659c,2020,11,15,13
2e69e944c_2020-11-15_17,False,2e69e944c,2020,11,15,17
2e699b2b4_2020-09-23_12,False,2e699b2b4,2020,09,23,12
2e69c6acc_2020-11-21_11,True,2e69c6acc,2020,11,21,11
2e69eadf4_2020-09-12_17,False,2e69eadf4,2020,09,12,17
2e6994a64_2020-10-17_13,True,2e6994a64,2020,10,17,13
2e698be04_2020-11-22_20,False,2e698be04,2020,11,22,20
2e69e887c_2020-09-05_20,True,2e69e887c,2020,09,05,20
2e68e89e4_2020-10-17_15,True,2e68e89e4,2020,10,17,15
2e69e924c_2020-11-07_13,True,2e69e924c,2020,11,07,13
2e69e9474_2020-10-08_18,False,2e69e9474,2020,10,08,18
2e698fddc_2020-09-30_7,False,2e698fddc,2020,09,30,7
2e69eea4c_2020-11-11_20,True,2e69eea4c,2020,11,11,20
2e68e6404_2020-11-21_13,False,2e68e6404,2020,11,21,13
2e69c5b74_2020-10-15_18,True,2e69c5b74,2020,10,15,18
2e6984d8c_2020-11-01_14,True,2e6984d8c,2020,11,01,14
2e68e62fc_2020-10-22_10,False,2e68e62fc,2020,10,22,10
2e68e655c_2020-09-11_22,True,2e68e655c,2020,09,11,22
2e68e845c_2020-10-02_19,True,2e68e845c,2020,10,02,19
2e6992c5c_2020-11-07_14,True,2e6992c5c,2020,11,07,14
2e68e7c04_2020-09-23_16,True,2e68e7c04,2020,09,23,16
2e698d84c_2020-10-10_18,False,2e698d84c,2020,10,10,18
2e698e704_2020-11-13_12,True,2e698e704,2020,11,13,12
2e69ea6f4_2020-10-17_11,False,2e69ea6f4,2020,10,17,11
2e69e93b4_2020-10-09_19,True,2e69e93b4,2020,10,09,19
2e698d86c_2020-09-26_18,False,2e698d86c,2020,09,26,18
2e68e8aac_2020-11-11_17,False,2e68e8aac,2020,11,11,17
2e68e5cfc_2020-10-08_12,True,2e68e5cfc,2020,10,08,12
2e69e8dfc_2020-10-17_16,False,2e69e8dfc,2020,10,17,16
2e6992bc4_2020-10-10_14,True,2e6992bc4,2020,10,10,14
2e68e845c_2020-10-05_8,True,2e68e845c,2020,10,05,8
2e6993244_2020-10-01_18,True,2e6993244,2020,10,01,18
2e698e50c_2020-10-28_20,True,2e698e50c,2020,10,28,20
2e69e9274_2020-11-04_9,False,2e69e9274,2020,11,04,9
2e68e63b4_2020-10-05_9,False,2e68e63b4,2020,10,05,9
2e698c6dc_2020-10-26_15,True,2e698c6dc,2020,10,26,15
2e69ec3c4_2020-11-02_17,True,2e69ec3c4,2020,11,02,17
2e6994a14_2020-11-08_20,True,2e6994a14,2020,11,08,20
2e68e608c_2020-10-20_13,True,2e68e608c,2020,10,20,13
2e68e7cac_2020-10-30_13,True,2e68e7cac,2020,10,30,13
2e68e6564_2020-09-22_9,False,2e68e6564,2020,09,22,9
2e69e93ac_2020-09-12_11,True,2e69e93ac,2020,09,12,11
2e698d86c_2020-09-15_16,True,2e698d86c,2020,09,15,16
2e6994a84_2020-10-13_8,True,2e6994a84,2020,10,13,8
2e698c6dc_2020-11-09_11,True,2e698c6dc,2020,11,09,11
2e69e920c_2020-10-25_13,True,2e69e920c,2020,10,25,13
2e69920b4_2020-10-15_19,False,2e69920b4,2020,10,15,19
2e68e6104_2020-10-24_16,False,2e68e6104,2020,10,24,16
2e68e7cec_2020-10-28_21,True,2e68e7cec,2020,10,28,21
2e68e5d34_2020-10-30_10,False,2e68e5d34,2020,10,30,10
2e68e6084_2020-09-13_11,False,2e68e6084,2020,09,13,11
2e69e95ec_2020-10-06_16,True,2e69e95ec,2020,10,06,16
2e69c5cec_2020-11-11_17,True,2e69c5cec,2020,11,11,17
2e69c4ea4_2020-10-30_17,True,2e69c4ea4,2020,10,30,17
2e69e93ac_2020-11-20_17,True,2e69e93ac,2020,11,20,17
2e698c31c_2020-11-11_7,False,2e698c31c,2020,11,11,7
2e699214c_2020-09-26_9,True,2e699214c,2020,09,26,9
2e6991064_2020-11-13_17,True,2e6991064,2020,11,13,17
2e698f96c_2020-09-17_17,True,2e698f96c,2020,09,17,17
2e69ecab4_2020-11-05_21,True,2e69ecab4,2020,11,05,21
2e6993564_2020-09-28_17,True,2e6993564,2020,09,28,17
2e699af24_2020-09-02_17,True,2e699af24,2020,09,02,17
2e698cfec_2020-11-14_21,True,2e698cfec,2020,11,14,21
2e69e93b4_2020-10-17_15,True,2e69e93b4,2020,10,17,15
2e69e8e04_2020-10-02_9,False,2e69e8e04,2020,10,02,9
2e6984bec_2020-10-03_16,False,2e6984bec,2020,10,03,16
2e6994aa4_2020-10-02_15,False,2e6994aa4,2020,10,02,15
2e68e63a4_2020-09-27_11,False,2e68e63a4,2020,09,27,11
2e69eea8c_2020-10-31_18,True,2e69eea8c,2020,10,31,18
2e68e6874_2020-10-31_16,True,2e68e6874,2020,10,31,16
2e698c314_2020-09-04_20,True,2e698c314,2020,09,04,20
2e69e924c_2020-10-03_14,True,2e69e924c,2020,10,03,14
2e69928c4_2020-11-13_17,True,2e69928c4,2020,11,13,17
2e69e87cc_2020-11-01_16,False,2e69e87cc,2020,11,01,16
2e69c4224_2020-11-12_19,False,2e69c4224,2020,11,12,19
2e68dd5d4_2020-09-05_17,True,2e68dd5d4,2020,09,05,17
2e68e67f4_2020-10-03_15,True,2e68e67f4,2020,10,03,15
2e69928ec_2020-11-09_10,False,2e69928ec,2020,11,09,10
2e698daac_2020-11-19_9,True,2e698daac,2020,11,19,9
2e698e4ac_2020-10-30_16,True,2e698e4ac,2020,10,30,16
2e698cf9c_2020-11-19_15,False,2e698cf9c,2020,11,19,15
2e6a20ee4_2020-10-15_16,True,2e6a20ee4,2020,10,15,16
2e69ec764_2020-10-17_17,True,2e69ec764,2020,10,17,17
2e68e89ac_2020-09-28_9,False,2e68e89ac,2020,09,28,9
2e69e87d4_2020-09-05_18,False,2e69e87d4,2020,09,05,18
2e69e884c_2020-11-18_12,True,2e69e884c,2020,11,18,12
2e6992afc_2020-10-17_20,True,2e6992afc,2020,10,17,20
2e698ffac_2020-11-13_17,True,2e698ffac,2020,11,13,17
2e698fad4_2020-10-26_18,True,2e698fad4,2020,10,26,18
2e68e64d4_2020-09-28_16,True,2e68e64d4,2020,09,28,16
2e68e8bc4_2020-10-18_13,False,2e68e8bc4,2020,10,18,13
2e68e8144_2020-09-08_11,True,2e68e8144,2020,09,08,11
2e69eca8c_2020-10-02_20,True,2e69eca8c,2020,10,02,20
2e698ffac_2020-09-04_15,True,2e698ffac,2020,09,04,15
2e68c2914_2020-10-22_0,True,2e68c2914,2020,10,22,0
2e69e9474_2020-10-24_18,True,2e69e9474,2020,10,24,18
2e68e71fc_2020-10-31_13,True,2e68e71fc,2020,10,31,13
2e68e842c_2020-10-05_10,True,2e68e842c,2020,10,05,10
2e68c2c84_2020-10-16_15,True,2e68c2c84,2020,10,16,15
2e69c402c_2020-09-01_19,True,2e69c402c,2020,09,01,19
2e68e7004_2020-10-29_13,True,2e68e7004,2020,10,29,13
2e69855f4_2020-10-08_22,False,2e69855f4,2020,10,08,22
2e6999ba4_2020-10-10_8,False,2e6999ba4,2020,10,10,8
2e699018c_2020-09-08_17,True,2e699018c,2020,09,08,17
2e69e887c_2020-09-06_20,True,2e69e887c,2020,09,06,20
2e69e8e04_2020-10-31_14,False,2e69e8e04,2020,10,31,14
2e698df04_2020-09-08_15,True,2e698df04,2020,09,08,15
2e698e314_2020-10-26_17,True,2e698e314,2020,10,26,17
2e69e87d4_2020-11-15_16,True,2e69e87d4,2020,11,15,16
2e698c86c_2020-09-21_15,False,2e698c86c,2020,09,21,15
2e68e647c_2020-10-15_21,False,2e68e647c,2020,10,15,21
2e68e67ec_2020-10-14_17,True,2e68e67ec,2020,10,14,17
2e69c6084_2020-10-29_14,True,2e69c6084,2020,10,29,14
2e699af34_2020-09-07_17,True,2e699af34,2020,09,07,17
2e698c31c_2020-10-28_13,True,2e698c31c,2020,10,28,13
2e6992bbc_2020-11-05_18,True,2e6992bbc,2020,11,05,18
2e68e8744_2020-09-04_15,True,2e68e8744,2020,09,04,15
2e698cfdc_2020-09-26_12,True,2e698cfdc,2020,09,26,12
2e69c5c34_2020-11-19_18,False,2e69c5c34,2020,11,19,18
2e69ec114_2020-11-20_19,True,2e69ec114,2020,11,20,19
2e69ef014_2020-10-25_9,True,2e69ef014,2020,10,25,9
2e68e899c_2020-09-29_9,False,2e68e899c,2020,09,29,9
2e6a20ba4_2020-09-01_19,True,2e6a20ba4,2020,09,01,19
2e698d1ac_2020-10-02_17,True,2e698d1ac,2020,10,02,17
2e69ec75c_2020-10-24_15,True,2e69ec75c,2020,10,24,15
2e68e67dc_2020-10-30_17,True,2e68e67dc,2020,10,30,17
2e69ebe14_2020-11-19_7,True,2e69ebe14,2020,11,19,7
2e6989304_2020-10-15_2,False,2e6989304,2020,10,15,2
2e69f2cb4_2020-10-02_19,True,2e69f2cb4,2020,10,02,19
2e68e6c44_2020-11-08_15,False,2e68e6c44,2020,11,08,15
2e698d984_2020-09-05_20,True,2e698d984,2020,09,05,20
2e68e65bc_2020-10-27_17,True,2e68e65bc,2020,10,27,17
2e6a20ef4_2020-10-27_17,True,2e6a20ef4,2020,10,27,17
2e68e6d0c_2020-11-15_13,True,2e68e6d0c,2020,11,15,13
2e68e8444_2020-10-05_9,True,2e68e8444,2020,10,05,9
2e69e9244_2020-09-25_18,False,2e69e9244,2020,09,25,18
2e698e5a4_2020-10-03_12,True,2e698e5a4,2020,10,03,12
2e69e9034_2020-10-11_15,True,2e69e9034,2020,10,11,15
2e69e8dfc_2020-10-03_15,True,2e69e8dfc,2020,10,03,15
2e69e947c_2020-09-20_11,True,2e69e947c,2020,09,20,11
2e698517c_2020-10-08_16,False,2e698517c,2020,10,08,16
2e68e7204_2020-10-28_18,True,2e68e7204,2020,10,28,18
2e68e7bdc_2020-10-01_18,True,2e68e7bdc,2020,10,01,18
2e698d034_2020-11-07_18,True,2e698d034,2020,11,07,18
2e69eca84_2020-10-27_15,True,2e69eca84,2020,10,27,15
2e69f2ccc_2020-10-03_15,True,2e69f2ccc,2020,10,03,15
2e698d44c_2020-11-14_18,True,2e698d44c,2020,11,14,18
2e69c5dcc_2020-10-24_11,True,2e69c5dcc,2020,10,24,11
2e698c7ac_2020-10-21_7,False,2e698c7ac,2020,10,21,7
2e68e1494_2020-11-03_14,True,2e68e1494,2020,11,03,14
2e698c284_2020-10-12_10,True,2e698c284,2020,10,12,10
2e69c4c14_2020-11-19_19,False,2e69c4c14,2020,11,19,19
2e69c5d9c_2020-11-21_16,False,2e69c5d9c,2020,11,21,16
2e69e9204_2020-09-17_14,False,2e69e9204,2020,09,17,14
2e68e823c_2020-10-13_11,True,2e68e823c,2020,10,13,11
2e68e6234_2020-10-29_18,True,2e68e6234,2020,10,29,18
2e69e920c_2020-11-21_16,True,2e69e920c,2020,11,21,16
2e68e600c_2020-09-19_16,False,2e68e600c,2020,09,19,16
2e6992714_2020-11-14_10,True,2e6992714,2020,11,14,10
2e68e86b4_2020-11-17_13,True,2e68e86b4,2020,11,17,13
2e69e93b4_2020-10-03_13,True,2e69e93b4,2020,10,03,13
2e698fb24_2020-09-05_18,True,2e698fb24,2020,09,05,18
2e69ef47c_2020-11-21_14,True,2e69ef47c,2020,11,21,14
2e6994a9c_2020-11-03_10,True,2e6994a9c,2020,11,03,10
2e698f95c_2020-10-15_17,True,2e698f95c,2020,10,15,17
2e69eea5c_2020-11-01_13,False,2e69eea5c,2020,11,01,13
2e69c5b8c_2020-09-25_18,True,2e69c5b8c,2020,09,25,18
2e69e8844_2020-10-31_14,True,2e69e8844,2020,10,31,14
2e6991944_2020-11-07_17,True,2e6991944,2020,11,07,17
2e698d354_2020-10-15_18,True,2e698d354,2020,10,15,18
2e698f6bc_2020-10-18_17,True,2e698f6bc,2020,10,18,17
2e6992afc_2020-11-16_20,True,2e6992afc,2020,11,16,20
2e69ecabc_2020-10-31_13,True,2e69ecabc,2020,10,31,13
2e698d014_2020-11-05_7,True,2e698d014,2020,11,05,7
2e68e7a54_2020-09-05_20,True,2e68e7a54,2020,09,05,20
2e69920ac_2020-10-28_8,False,2e69920ac,2020,10,28,8
2e68e6654_2020-11-02_13,True,2e68e6654,2020,11,02,13
2e69eca7c_2020-10-15_12,True,2e69eca7c,2020,10,15,12
2e69e89cc_2020-10-03_13,True,2e69e89cc,2020,10,03,13
2e699ae0c_2020-10-09_17,True,2e699ae0c,2020,10,09,17
2e69ef49c_2020-09-06_18,True,2e69ef49c,2020,09,06,18
2e698b914_2020-09-19_18,True,2e698b914,2020,09,19,18
